geoid,name,universe,10_and_under,10_15,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_60,60_75,75_100,100_125,125_150,150_200,200_and_up,county,county subdivision,state
0900163480,"Redding town, Fairfield County, Connecticut",138.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,12.0,0.0,26.0,0.0,0.0,15.0,31.0,7.0,21.0,001,63480,09
0900174190,"Stratford town, Fairfield County, Connecticut",2540.0,168.0,83.0,83.0,76.0,65.0,85.0,135.0,28.0,85.0,177.0,197.0,458.0,256.0,198.0,330.0,116.0,001,74190,09
0900173070,"Stamford town, Fairfield County, Connecticut",8986.0,419.0,190.0,343.0,494.0,438.0,418.0,541.0,937.0,488.0,854.0,930.0,907.0,784.0,325.0,450.0,468.0,001,73070,09
0900150580,"New Canaan town, Fairfield County, Connecticut",294.0,0.0,0.0,0.0,0.0,18.0,21.0,0.0,12.0,48.0,18.0,0.0,0.0,48.0,43.0,23.0,63.0,001,50580,09
0900150860,"New Fairfield town, Fairfield County, Connecticut",311.0,11.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,7.0,33.0,24.0,149.0,37.0,0.0,32.0,001,50860,09
0900152980,"Newtown town, Fairfield County, Connecticut",411.0,3.0,0.0,0.0,11.0,12.0,12.0,6.0,0.0,10.0,25.0,0.0,66.0,60.0,22.0,74.0,110.0,001,52980,09
0900183430,"Weston town, Fairfield County, Connecticut",164.0,0.0,0.0,0.0,32.0,10.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,47.0,0.0,10.0,31.0,001,83430,09
090010,"County subdivisions not defined, Fairfield County, Connecticut",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,0,09
0900123890,"Easton town, Fairfield County, Connecticut",120.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,68.0,0.0,0.0,11.0,13.0,001,23890,09
0900186370,"Wilton town, Fairfield County, Connecticut",139.0,0.0,0.0,10.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,11.0,42.0,43.0,001,86370,09
090018070,"Bridgeport town, Fairfield County, Connecticut",17732.0,2129.0,1467.0,1279.0,1305.0,996.0,950.0,1100.0,857.0,911.0,1209.0,1626.0,1667.0,938.0,513.0,471.0,314.0,001,8070,09
0900118850,"Darien town, Fairfield County, Connecticut",187.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,23.0,7.0,0.0,0.0,9.0,0.0,8.0,111.0,001,18850,09
0900126620,"Fairfield town, Fairfield County, Connecticut",897.0,23.0,38.0,34.0,16.0,17.0,14.0,12.0,27.0,0.0,108.0,66.0,104.0,88.0,42.0,150.0,158.0,001,26620,09
090014720,"Bethel town, Fairfield County, Connecticut",426.0,0.0,7.0,0.0,49.0,0.0,8.0,13.0,83.0,0.0,33.0,52.0,56.0,23.0,33.0,19.0,50.0,001,4720,09
0900163970,"Ridgefield town, Fairfield County, Connecticut",347.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,21.0,0.0,18.0,43.0,49.0,27.0,0.0,62.0,119.0,001,63970,09
0900168170,"Shelton town, Fairfield County, Connecticut",913.0,67.0,0.0,28.0,0.0,49.0,72.0,69.0,22.0,0.0,96.0,106.0,133.0,130.0,63.0,71.0,7.0,001,68170,09
0900183500,"Westport town, Fairfield County, Connecticut",360.0,49.0,0.0,24.0,0.0,0.0,0.0,9.0,27.0,0.0,0.0,12.0,40.0,24.0,23.0,16.0,136.0,001,83500,09
0900118500,"Danbury town, Fairfield County, Connecticut",6709.0,373.0,348.0,218.0,343.0,514.0,493.0,190.0,387.0,329.0,566.0,825.0,1073.0,423.0,296.0,192.0,139.0,001,18500,09
090093250,"Beacon Falls town, New Haven County, Connecticut",94.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,50.0,0.0,009,3250,09
0900982870,"West Haven town, New Haven County, Connecticut",2962.0,185.0,63.0,235.0,80.0,75.0,132.0,200.0,106.0,223.0,347.0,343.0,386.0,264.0,139.0,158.0,26.0,009,82870,09
090094580,"Bethany town, New Haven County, Connecticut",134.0,0.0,0.0,6.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,40.0,42.0,009,4580,09
0900922910,"East Haven town, New Haven County, Connecticut",1243.0,0.0,0.0,149.0,83.0,0.0,88.0,76.0,17.0,16.0,195.0,253.0,124.0,123.0,12.0,57.0,50.0,009,22910,09
0900934950,"Guilford town, New Haven County, Connecticut",255.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,30.0,7.0,31.0,38.0,8.0,59.0,6.0,51.0,009,34950,09
0900944560,"Madison town, New Haven County, Connecticut",23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,7.0,0.0,0.0,0.0,0.0,009,44560,09
0900946940,"Middlebury town, New Haven County, Connecticut",74.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,20.0,0.0,18.0,24.0,009,46940,09
0900987560,"Wolcott town, New Haven County, Connecticut",95.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,18.0,0.0,0.0,28.0,009,87560,09
0900978740,"Wallingford town, New Haven County, Connecticut",1035.0,64.0,9.0,10.0,52.0,39.0,21.0,61.0,42.0,27.0,101.0,65.0,257.0,114.0,20.0,131.0,22.0,009,78740,09
0900987700,"Woodbridge town, New Haven County, Connecticut",53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,6.0,0.0,26.0,009,87700,09
090091220,"Ansonia town, New Haven County, Connecticut",1212.0,247.0,49.0,92.0,7.0,64.0,23.0,62.0,168.0,36.0,63.0,87.0,87.0,58.0,132.0,20.0,17.0,009,1220,09
0900949950,"Naugatuck town, New Haven County, Connecticut",1046.0,70.0,83.0,0.0,10.0,50.0,17.0,44.0,64.0,0.0,57.0,91.0,170.0,222.0,20.0,125.0,23.0,009,49950,09
0900957600,"Orange town, New Haven County, Connecticut",95.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,11.0,11.0,5.0,10.0,0.0,14.0,25.0,009,57600,09
0900958300,"Oxford town, New Haven County, Connecticut",123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,20.0,20.0,34.0,18.0,17.0,009,58300,09
0900962290,"Prospect town, New Haven County, Connecticut",94.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,30.0,0.0,7.0,0.0,009,62290,09
090090,"County subdivisions not defined, New Haven County, Connecticut",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,0,09
090097310,"Branford town, New Haven County, Connecticut",292.0,15.0,11.0,0.0,12.0,0.0,12.0,66.0,9.0,0.0,0.0,21.0,56.0,11.0,58.0,12.0,9.0,009,7310,09
0900919550,"Derby town, New Haven County, Connecticut",946.0,139.0,45.0,48.0,68.0,56.0,116.0,69.0,43.0,52.0,61.0,106.0,87.0,42.0,0.0,0.0,14.0,009,19550,09
0900946520,"Meriden town, New Haven County, Connecticut",5810.0,393.0,250.0,156.0,334.0,396.0,474.0,561.0,545.0,383.0,817.0,605.0,499.0,167.0,82.0,130.0,18.0,009,46520,09
0900952070,"New Haven town, New Haven County, Connecticut",12182.0,1820.0,1343.0,595.0,856.0,641.0,734.0,888.0,1056.0,359.0,851.0,961.0,961.0,378.0,310.0,258.0,171.0,009,52070,09
0900969640,"Southbury town, New Haven County, Connecticut",251.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,19.0,62.0,0.0,45.0,14.0,91.0,009,69640,09
0900914160,"Cheshire town, New Haven County, Connecticut",128.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,9.0,64.0,009,14160,09
0900953890,"North Branford town, New Haven County, Connecticut",205.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,39.0,0.0,0.0,0.0,0.0,75.0,41.0,0.0,0.0,009,53890,09
0900168310,"Sherman town, Fairfield County, Connecticut",45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,001,68310,09
0900935650,"Hamden town, New Haven County, Connecticut",1631.0,51.0,31.0,79.0,115.0,85.0,44.0,77.0,26.0,43.0,124.0,155.0,348.0,315.0,82.0,49.0,7.0,009,35650,09
0900156060,"Norwalk town, Fairfield County, Connecticut",6803.0,304.0,410.0,373.0,313.0,485.0,258.0,349.0,442.0,300.0,576.0,654.0,787.0,561.0,441.0,243.0,307.0,001,56060,09
090018980,"Brookfield town, Fairfield County, Connecticut",278.0,0.0,20.0,0.0,0.0,0.0,68.0,0.0,18.0,0.0,0.0,0.0,11.0,89.0,17.0,8.0,47.0,001,8980,09
0900177200,"Trumbull town, Fairfield County, Connecticut",579.0,0.0,0.0,12.0,0.0,37.0,37.0,41.0,0.0,33.0,21.0,19.0,64.0,79.0,61.0,85.0,90.0,001,77200,09
0900967610,"Seymour town, New Haven County, Connecticut",850.0,17.0,0.0,0.0,0.0,14.0,13.0,213.0,19.0,0.0,192.0,21.0,65.0,149.0,71.0,46.0,30.0,009,67610,09
0900980070,"Waterbury town, New Haven County, Connecticut",12378.0,2578.0,1303.0,918.0,1144.0,660.0,458.0,440.0,611.0,416.0,1045.0,876.0,981.0,421.0,261.0,117.0,149.0,009,80070,09
0900954870,"North Haven town, New Haven County, Connecticut",312.0,0.0,23.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,110.0,79.0,16.0,17.0,38.0,14.0,8.0,009,54870,09
0900947535,"Milford town, New Haven County, Connecticut",958.0,16.0,52.0,28.0,49.0,49.0,21.0,46.0,38.0,23.0,9.0,131.0,131.0,70.0,171.0,78.0,46.0,009,47535,09
0900537280,"Harwinton town, Litchfield County, Connecticut",39.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,005,37280,09
0900549460,"Morris town, Litchfield County, Connecticut",17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,7.0,0.0,0.0,005,49460,09
0900560750,"Plymouth town, Litchfield County, Connecticut",133.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,6.0,21.0,10.0,0.0,21.0,54.0,9.0,0.0,0.0,005,60750,09
0900567960,"Sharon town, Litchfield County, Connecticut",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,005,67960,09
0900575730,"Thomaston town, Litchfield County, Connecticut",13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,005,75730,09
0900566420,"Salisbury town, Litchfield County, Connecticut",48.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,20.0,005,66420,09
0900576570,"Torrington town, Litchfield County, Connecticut",1070.0,100.0,90.0,11.0,49.0,58.0,109.0,51.0,94.0,22.0,78.0,202.0,54.0,83.0,0.0,54.0,15.0,005,76570,09
0900517240,"Cornwall town, Litchfield County, Connecticut",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,005,17240,09
0900532290,"Goshen town, Litchfield County, Connecticut",12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,005,32290,09
0900552630,"New Milford town, Litchfield County, Connecticut",531.0,0.0,0.0,8.0,0.0,55.0,16.0,4.0,15.0,45.0,53.0,87.0,46.0,129.0,8.0,65.0,0.0,005,52630,09
0900580490,"Watertown town, Litchfield County, Connecticut",252.0,86.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,11.0,0.0,81.0,0.0,30.0,0.0,11.0,0.0,005,80490,09
0900516050,"Colebrook town, Litchfield County, Connecticut",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,005,16050,09
0900587910,"Woodbury town, Litchfield County, Connecticut",132.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,20.0,0.0,28.0,0.0,31.0,0.0,0.0,37.0,0.0,005,87910,09
090058210,"Bridgewater town, Litchfield County, Connecticut",15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,005,8210,09
0900510940,"Canaan town, Litchfield County, Connecticut",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,005,10940,09
090054930,"Bethlehem town, Litchfield County, Connecticut",18.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,005,4930,09
0900543370,"Litchfield town, Litchfield County, Connecticut",128.0,3.0,10.0,0.0,0.0,6.0,5.0,31.0,0.0,15.0,9.0,12.0,30.0,0.0,0.0,7.0,0.0,005,43370,09
0900579510,"Warren town, Litchfield County, Connecticut",40.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,11.0,0.0,3.0,5.0,0.0,3.0,005,79510,09
0900553470,"Norfolk town, Litchfield County, Connecticut",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,005,53470,09
0900554030,"North Canaan town, Litchfield County, Connecticut",75.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,28.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,005,54030,09
0900565930,"Roxbury town, Litchfield County, Connecticut",19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,4.0,0.0,3.0,0.0,005,65930,09
0900586440,"Winchester town, Litchfield County, Connecticut",71.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,44.0,0.0,0.0,0.0,20.0,0.0,0.0,005,86440,09
0900551350,"New Hartford town, Litchfield County, Connecticut",116.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,37.0,0.0,38.0,0.0,0.0,005,51350,09
0900579720,"Washington town, Litchfield County, Connecticut",20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,005,79720,09
090052760,"Barkhamsted town, Litchfield County, Connecticut",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,005,2760,09
0900312270,"Canton town, Hartford County, Connecticut",161.0,0.0,0.0,0.0,0.0,11.0,0.0,12.0,0.0,11.0,0.0,33.0,64.0,0.0,0.0,0.0,30.0,003,12270,09
0900325990,"Enfield town, Hartford County, Connecticut",711.0,7.0,19.0,41.0,36.0,29.0,0.0,23.0,63.0,53.0,97.0,30.0,193.0,34.0,44.0,26.0,16.0,003,25990,09
0900352140,"Newington town, Hartford County, Connecticut",997.0,26.0,45.0,19.0,32.0,0.0,34.0,101.0,55.0,66.0,77.0,106.0,98.0,208.0,94.0,36.0,0.0,003,52140,09
0900360120,"Plainville town, Hartford County, Connecticut",526.0,0.0,0.0,0.0,13.0,89.0,81.0,0.0,0.0,12.0,51.0,69.0,76.0,46.0,26.0,36.0,27.0,003,60120,09
0900368940,"Simsbury town, Hartford County, Connecticut",242.0,0.0,0.0,22.0,0.0,10.0,8.0,0.0,0.0,10.0,0.0,30.0,0.0,80.0,20.0,9.0,53.0,003,68940,09
0900371390,"South Windsor town, Hartford County, Connecticut",319.0,4.0,26.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,18.0,31.0,45.0,35.0,38.0,12.0,85.0,003,71390,09
0900382590,"West Hartford town, Hartford County, Connecticut",1970.0,100.0,55.0,97.0,143.0,30.0,43.0,23.0,50.0,36.0,289.0,166.0,354.0,258.0,106.0,88.0,132.0,003,82590,09
0900387000,"Windsor town, Hartford County, Connecticut",790.0,26.0,26.0,17.0,7.0,0.0,19.0,37.0,24.0,32.0,41.0,46.0,141.0,171.0,102.0,61.0,40.0,003,87000,09
0900387070,"Windsor Locks town, Hartford County, Connecticut",186.0,11.0,0.0,0.0,0.0,19.0,0.0,0.0,23.0,0.0,14.0,0.0,24.0,64.0,10.0,0.0,21.0,003,87070,09
